Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1380616,Credit card,,APR or interest rate,,GA,31602,Web,5/18/2015,5/22/2015,Citibank,Closed with explanation,Yes,
1379803,Credit card,,Credit card protection / Debt protection,,FL,33573,Web,5/18/2015,5/20/2015,Amex,Closed with explanation,Yes,Yes
1379895,Credit card,,Other,,VA,22204,Web,5/18/2015,5/18/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1382145,Credit card,,Billing statement,,TX,77545,Web,5/18/2015,5/19/2015,Regional Management Corp.,Closed with explanation,Yes,
1382048,Credit card,,Transaction issue,,WA,99218,Referral,5/18/2015,5/20/2015,Wells Fargo,Closed with explanation,Yes,
1381365,Credit card,,Billing disputes,,NY,10901,Web,5/18/2015,5/20/2015,Amex,Closed with monetary relief,Yes,
1379844,Credit card,,Balance transfer fee,,OR,97317,Web,5/18/2015,5/18/2015,Wells Fargo,Closed with explanation,Yes,Yes
1379951,Credit card,,Other,,VA,23508,Web,5/18/2015,5/18/2015,Bank of America,Closed with explanation,Yes,
1379669,Credit card,,Billing disputes,,MI,48219,Web,5/18/2015,5/18/2015,Capital One,Closed with explanation,Yes,
1381037,Credit card,,Identity theft / Fraud / Embezzlement,,FL,32792,Web,5/18/2015,5/20/2015,Citibank,Closed with explanation,Yes,
1380975,Credit card,,Billing disputes,,AZ,85250,Web,5/18/2015,5/22/2015,Amex,Closed with explanation,Yes,Yes
1382045,Credit card,,Rewards,,ID,83814,Referral,5/18/2015,5/19/2015,Barclays,Closed with explanation,Yes,
1382083,Credit card,,Credit determination,,GA,30228,Web,5/18/2015,5/19/2015,Capital One,Closed with explanation,Yes,
1380263,Credit card,,Application processing delay,,MD,20725,Phone,5/18/2015,5/20/2015,GE Capital Retail,Closed with explanation,Yes,
1380217,Credit card,,Closing/Cancelling account,,NY,10031,Phone,5/18/2015,5/19/2015,Barclays,In progress,Yes,
1380927,Credit card,,Billing statement,,,,Referral,5/18/2015,5/19/2015,TD Bank,Closed with explanation,Yes,
1380996,Credit card,,Late fee,,CO,80526,Web,5/18/2015,5/18/2015,Navy FCU,In progress,Yes,
1381379,Credit card,,Credit line increase/decrease,,GA,30047,Web,5/18/2015,5/18/2015,JPMorgan Chase,Closed with explanation,Yes,
1381867,Credit card,,Other,,FL,32765,Web,5/18/2015,5/19/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1382119,Credit card,,Closing/Cancelling account,,NE,68504,Web,5/18/2015,5/19/2015,Discover,Closed with explanation,Yes,
1379740,Credit card,,Billing disputes,,NY,10009,Web,5/18/2015,5/18/2015,Discover,Closed with monetary relief,Yes,
1382092,Credit card,,Other,,AZ,85023,Web,5/18/2015,5/19/2015,State Farm Bank,Closed with explanation,Yes,
1382086,Credit card,,Other,,DE,19973,Web,5/18/2015,5/21/2015,Capital One,Closed with explanation,Yes,Yes
1381286,Credit card,,Billing disputes,,CA,91202,Web,5/18/2015,5/18/2015,TD Bank,Closed with explanation,Yes,
1382097,Credit card,,Billing disputes,,TX,76234,Web,5/18/2015,5/21/2015,"Financial Recovery Services, Inc.",In progress,Yes,
1382121,Credit card,,Customer service / Customer relations,,NY,11801,Web,5/18/2015,5/19/2015,HSBC,Closed with explanation,Yes,
1382146,Credit card,,Credit determination,,MI,48390,Web,5/18/2015,5/19/2015,Capital One,In progress,Yes,
1379896,Credit card,,Other,,VA,22204,Web,5/18/2015,5/18/2015,BB&T Financial,Closed with explanation,Yes,
1379894,Credit card,,Rewards,,AE,9096,Web,5/18/2015,5/18/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1379836,Credit card,,Customer service / Customer relations,,IN,46239,Web,5/17/2015,5/18/2015,PNC Bank,Closed with monetary relief,Yes,
1379462,Credit card,,Credit determination,,TX,75234,Web,5/17/2015,5/17/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1379470,Credit card,,Balance transfer,,FL,33460,Web,5/17/2015,5/17/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1379421,Credit card,,Identity theft / Fraud / Embezzlement,,FL,33024,Web,5/17/2015,5/17/2015,Citibank,Closed with explanation,Yes,
1379566,Credit card,,Identity theft / Fraud / Embezzlement,,TX,76148,Web,5/17/2015,5/17/2015,Capital One,Closed with explanation,Yes,Yes
1379409,Credit card,,Balance transfer,,SC,29115,Web,5/17/2015,5/20/2015,JPMorgan Chase,Closed with explanation,Yes,
1379481,Credit card,,Credit determination,,SC,29928,Web,5/17/2015,5/17/2015,GE Capital Retail,Closed with explanation,Yes,
1379582,Credit card,,Other,,MD,21122,Web,5/17/2015,5/20/2015,Citibank,Closed with explanation,Yes,
1379543,Credit card,,Delinquent account,,ME,4101,Web,5/17/2015,5/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1379487,Credit card,,Credit card protection / Debt protection,,CA,90036,Web,5/17/2015,5/17/2015,USAA Savings,Closed with monetary relief,Yes,
1379407,Credit card,,Other,,OH,43138,Web,5/17/2015,5/18/2015,Capital One,Closed with explanation,Yes,
1379488,Credit card,,Customer service / Customer relations,,CA,94602,Web,5/17/2015,5/17/2015,JPMorgan Chase,Closed with explanation,Yes,
1379284,Credit card,,Billing disputes,,NJ,7456,Web,5/16/2015,5/16/2015,Capital One,Closed with explanation,Yes,
1379281,Credit card,,Balance transfer,,FL,33759,Web,5/16/2015,5/20/2015,Citibank,Closed with explanation,Yes,Yes
1379212,Credit card,,Balance transfer,,CA,92688,Web,5/16/2015,5/16/2015,Citibank,Closed with explanation,Yes,Yes
1379208,Credit card,,Identity theft / Fraud / Embezzlement,,HI,96797,Web,5/16/2015,5/16/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1379251,Credit card,,Billing disputes,,PA,17603,Web,5/16/2015,5/19/2015,"Continental Finance Company, LLC",Closed with explanation,Yes,
1379257,Credit card,,Advertising and marketing,,CO,80238,Web,5/16/2015,5/16/2015,U.S. Bancorp,Closed with explanation,Yes,
1379291,Credit card,,Late fee,,IL,60062,Web,5/16/2015,5/19/2015,GE Capital Retail,Closed with monetary relief,Yes,
1379445,Credit card,,Credit line increase/decrease,,TN,37912,Web,5/16/2015,5/20/2015,Amex,Closed with monetary relief,Yes,
1379370,Credit card,,Credit line increase/decrease,,TX,76017,Web,5/16/2015,5/16/2015,Citibank,Closed with explanation,Yes,
1379338,Credit card,,Billing disputes,,NJ,7712,Web,5/16/2015,5/16/2015,Santander Bank US,Closed with explanation,Yes,
1379337,Credit card,,Billing disputes,,NJ,7712,Web,5/16/2015,5/16/2015,Citibank,Closed with explanation,Yes,
1379325,Credit card,,Billing statement,,FL,33758,Web,5/16/2015,5/16/2015,Citibank,Closed with explanation,Yes,
1379381,Credit card,,Other,,LA,70056,Web,5/16/2015,5/27/2015,Capital One,Closed with explanation,Yes,
1379443,Credit card,,Advertising and marketing,,OR,97201,Web,5/16/2015,5/17/2015,Citibank,Closed with non-monetary relief,Yes,
1379350,Credit card,,Billing disputes,,NY,10010,Web,5/16/2015,5/16/2015,HSBC,Closed with explanation,Yes,
1379327,Credit card,,Billing disputes,,IN,46032,Web,5/16/2015,5/16/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1379279,Credit card,,Credit card protection / Debt protection,,FL,33573,Web,5/16/2015,5/16/2015,Amex,Closed with explanation,Yes,
1379313,Credit card,,Billing disputes,,CA,91766,Web,5/16/2015,5/16/2015,Citibank,Closed with explanation,Yes,
1378681,Credit card,,Balance transfer,,CA,92128,Web,5/15/2015,5/19/2015,Barclays,In progress,Yes,
1379180,Credit card,,Billing disputes,,TX,77083,Web,5/15/2015,5/19/2015,GE Capital Retail,Closed with monetary relief,Yes,
1377229,Credit card,,Closing/Cancelling account,,IA,50315,Postal mail,5/15/2015,5/19/2015,U.S. Bancorp,Closed with explanation,Yes,
1379182,Credit card,,Identity theft / Fraud / Embezzlement,,FL,32221,Web,5/15/2015,5/16/2015,BBVA Compass,In progress,Yes,
1377336,Credit card,,Payoff process,,CT,6457,Web,5/15/2015,5/18/2015,Mid-Atlantic Consumer Services,Closed with explanation,Yes,Yes
1377479,Credit card,,Convenience checks,,GA,30189,Web,5/15/2015,5/15/2015,Barclays,Closed with monetary relief,Yes,
1377524,Credit card,,Closing/Cancelling account,,NY,11222,Phone,5/15/2015,5/15/2015,JPMorgan Chase,Closed with explanation,Yes,
1378054,Credit card,,APR or interest rate,,FL,33458,Web,5/15/2015,5/15/2015,Bank of America,Closed with monetary relief,Yes,
1378133,Credit card,,Other,,MI,49423,Phone,5/15/2015,5/18/2015,Citibank,Closed with non-monetary relief,Yes,
1378165,Credit card,,Billing disputes,,TX,78214,Web,5/15/2015,5/15/2015,GE Capital Retail,Closed with monetary relief,Yes,
1378206,Credit card,,Payoff process,,MI,48114,Web,5/15/2015,5/15/2015,Discover,Closed with explanation,Yes,Yes
1378370,Credit card,,Other,,MS,39328,Phone,5/15/2015,5/18/2015,Capital One,Closed with explanation,Yes,
1378387,Credit card,,Billing disputes,,NY,11219,Postal mail,5/15/2015,5/18/2015,Capital One,Closed with monetary relief,Yes,
1379061,Credit card,,Billing disputes,,CA,92814,Web,5/15/2015,5/15/2015,Discover,Closed with explanation,Yes,Yes
1377216,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/18/2015,Amex,Closed with explanation,Yes,Yes
1378593,Credit card,,Other,,NC,27705,Web,5/15/2015,5/15/2015,Citibank,Closed with explanation,Yes,
1378706,Credit card,,Other fee,,NY,10605,Web,5/15/2015,5/15/2015,Amex,Closed with monetary relief,Yes,
1378480,Credit card,,Credit determination,,NE,69101,Web,5/15/2015,5/19/2015,Wells Fargo,Closed with explanation,Yes,
1378432,Credit card,,Advertising and marketing,,CA,95131,Web,5/15/2015,5/15/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1377212,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/19/2015,Amex,Closed with explanation,Yes,Yes
1377214,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/18/2015,Amex,Closed with explanation,Yes,Yes
1377807,Credit card,,Application processing delay,,MN,56482,Postal mail,5/15/2015,5/18/2015,Discover,Closed with explanation,Yes,
1377640,Credit card,,APR or interest rate,,NY,11226,Postal mail,5/15/2015,5/18/2015,Citibank,Closed with explanation,Yes,
1377446,Credit card,,Customer service / Customer relations,,MN,55337,Web,5/15/2015,5/15/2015,U.S. Bancorp,Closed with monetary relief,Yes,
1379062,Credit card,,Other,,WV,26062,Web,5/15/2015,5/15/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,
1377526,Credit card,,APR or interest rate,,NY,11226,Postal mail,5/15/2015,5/15/2015,Citibank,Closed with explanation,Yes,
1377828,Credit card,,Other,,AL,36804,Web,5/15/2015,5/15/2015,Capital One,Closed with explanation,Yes,
1377579,Credit card,,Credit determination,,OH,43119,Postal mail,5/15/2015,5/15/2015,Discover,Closed with explanation,Yes,
1377160,Credit card,,Customer service / Customer relations,,WI,53083,Web,5/15/2015,5/15/2015,Amex,Closed with explanation,Yes,
1378661,Credit card,,Identity theft / Fraud / Embezzlement,,CA,90292,Referral,5/15/2015,5/18/2015,Discover,Closed with explanation,Yes,
1377215,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/18/2015,Amex,Closed with explanation,Yes,Yes
1377872,Credit card,,Billing disputes,,PA,17067,Web,5/15/2015,5/15/2015,Sterling Jewelers Inc.,Closed with explanation,Yes,
1377948,Credit card,,APR or interest rate,,NY,14720,Referral,5/15/2015,5/18/2015,Bank of America,Closed with explanation,Yes,
1377476,Credit card,,Closing/Cancelling account,,NY,10038,Web,5/15/2015,5/15/2015,Citibank,Closed with explanation,Yes,
1378530,Credit card,,Late fee,,MD,20770,Web,5/15/2015,5/21/2015,Citibank,Closed with explanation,Yes,Yes
1377327,Credit card,,Customer service / Customer relations,,AL,35023,Web,5/15/2015,5/18/2015,"Expert Global Solutions, Inc.",In progress,Yes,
1377963,Credit card,,Identity theft / Fraud / Embezzlement,,NV,89135,Referral,5/15/2015,5/18/2015,Amex,Closed with explanation,Yes,
1377374,Credit card,,Identity theft / Fraud / Embezzlement,,NY,11773,Web,5/15/2015,5/15/2015,Bank of America,Closed with monetary relief,Yes,
1377211,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/18/2015,Amex,Closed with explanation,Yes,Yes
1377578,Credit card,,Billing statement,,NY,11223,Phone,5/15/2015,5/18/2015,Citibank,Closed with monetary relief,Yes,
1378620,Credit card,,Identity theft / Fraud / Embezzlement,,TX,75370,Web,5/15/2015,5/15/2015,Bank of America,Closed with explanation,Yes,
1378763,Credit card,,Billing disputes,,CA,92038,Web,5/15/2015,5/19/2015,Capital One,Closed with explanation,Yes,Yes
1378688,Credit card,,Customer service / Customer relations,,TN,38342,Phone,5/15/2015,5/18/2015,Bank of America,Closed with monetary relief,Yes,Yes
1378448,Credit card,,Advertising and marketing,,CA,95131,Web,5/15/2015,5/15/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1378529,Credit card,,Identity theft / Fraud / Embezzlement,,MD,20601,Web,5/15/2015,5/15/2015,Amex,Closed with explanation,Yes,
1377147,Credit card,,Billing disputes,,RI,2842,Web,5/15/2015,5/15/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1377127,Credit card,,Billing disputes,,CO,80229,Postal mail,5/15/2015,5/19/2015,PayPal,Closed with monetary relief,Yes,Yes
1377168,Credit card,,Payoff process,,MA,1460,Phone,5/15/2015,5/18/2015,Citibank,Closed with explanation,Yes,Yes
1378644,Credit card,,Customer service / Customer relations,,TX,78537,Web,5/15/2015,5/15/2015,Capital One,Closed with explanation,Yes,
1378711,Credit card,,Closing/Cancelling account,,DC,20032,Web,5/15/2015,5/15/2015,Discover,Closed with monetary relief,Yes,
1377213,Credit card,,Billing disputes,,AZ,85250,Web,5/15/2015,5/19/2015,Amex,Closed with explanation,Yes,Yes
1375139,Credit card,,Billing disputes,,NY,11758,Referral,5/14/2015,5/14/2015,JPMorgan Chase,Closed with explanation,Yes,
1376771,Credit card,,Billing disputes,,NJ,7040,Postal mail,5/14/2015,5/15/2015,Capital One,Closed with explanation,Yes,
1376501,Credit card,,Billing statement,,NJ,7302,Web,5/14/2015,5/14/2015,Citibank,Closed with explanation,Yes,Yes
1376628,Credit card,,Billing disputes,,NJ,8835,Web,5/14/2015,5/14/2015,Capital One,Closed with explanation,Yes,Yes
1376689,Credit card,,Other fee,,VA,23114,Web,5/14/2015,5/14/2015,Citibank,Closed with monetary relief,Yes,
1374880,Credit card,,APR or interest rate,,NJ,7103,Phone,5/14/2015,5/15/2015,Bank of America,Closed with explanation,Yes,Yes
1374949,Credit card,,Identity theft / Fraud / Embezzlement,,OH,45251,Phone,5/14/2015,5/15/2015,Capital One,Closed with explanation,Yes,Yes
1374991,Credit card,,Rewards,,DC,20009,Web,5/14/2015,5/14/2015,Wells Fargo,Closed with explanation,Yes,
1377316,Credit card,,Billing statement,,NY,11418,Referral,5/14/2015,5/14/2015,Capital One,Closed with explanation,Yes,
1375097,Credit card,,Transaction issue,,MI,48312,Referral,5/14/2015,5/15/2015,Bank of America,Closed with explanation,Yes,Yes
1377371,Credit card,,APR or interest rate,,MA,2138,Web,5/14/2015,5/15/2015,Bank of America,Closed with explanation,Yes,
1377382,Credit card,,Billing statement,,FL,32571,Web,5/14/2015,5/15/2015,Citibank,Closed with monetary relief,Yes,Yes
1377401,Credit card,,Credit line increase/decrease,,ID,83709,Web,5/14/2015,5/15/2015,GE Capital Retail,Closed with explanation,Yes,
1377410,Credit card,,Billing statement,,TX,76710,Web,5/14/2015,5/15/2015,Citibank,Closed with monetary relief,Yes,
1377434,Credit card,,Credit determination,,IL,60136,Web,5/14/2015,5/15/2015,Citibank,Closed with explanation,Yes,
1379064,Credit card,,Other fee,,NJ,8534,Web,5/14/2015,5/15/2015,HSBC,Closed with explanation,Yes,Yes
1375446,Credit card,,Identity theft / Fraud / Embezzlement,,NV,89102,Referral,5/14/2015,5/14/2015,Bank of America,Closed with explanation,Yes,
1376426,Credit card,,Other fee,,CO,80302,Web,5/14/2015,5/14/2015,Amex,Closed with explanation,Yes,
1376072,Credit card,,Payoff process,,CA,92782,Web,5/14/2015,5/14/2015,GE Capital Retail,Closed with explanation,Yes,
1377154,Credit card,,Credit determination,,TX,77340,Web,5/14/2015,5/15/2015,GE Capital Retail,Closed with explanation,Yes,
1375680,Credit card,,Billing disputes,,TX,78521,Web,5/14/2015,5/14/2015,Citibank,Closed with monetary relief,Yes,Yes
1375634,Credit card,,Late fee,,IN,46322,Web,5/14/2015,5/14/2015,Wells Fargo,Closed with monetary relief,Yes,
1376847,Credit card,,Payoff process,,TX,78741,Web,5/14/2015,5/14/2015,Discover,Closed with explanation,Yes,
1375560,Credit card,,Closing/Cancelling account,,WA,98686,Web,5/14/2015,5/14/2015,Wells Fargo,Closed with explanation,Yes,
1374872,Credit card,,Billing disputes,,TX,77082,Postal mail,5/14/2015,5/14/2015,GE Capital Retail,Closed with explanation,Yes,
1376660,Credit card,,Billing statement,,FL,33029,Referral,5/14/2015,5/18/2015,Citibank,Closed with explanation,Yes,
1375524,Credit card,,Transaction issue,,VA,22181,Web,5/14/2015,5/14/2015,Bank of America,Closed with monetary relief,Yes,
1374923,Credit card,,Closing/Cancelling account,,PA,19518,Web,5/14/2015,5/14/2015,GE Capital Retail,Closed with explanation,Yes,
1376750,Credit card,,Advertising and marketing,,AZ,85616,Referral,5/14/2015,5/15/2015,Capital One,Closed with explanation,Yes,Yes
1377395,Credit card,,Credit determination,,AL,36106,Web,5/14/2015,5/15/2015,Wells Fargo,Closed with explanation,Yes,
1375316,Credit card,,Balance transfer fee,,TN,37221,Web,5/14/2015,5/14/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1376717,Credit card,,Rewards,,MS,38654,Web,5/14/2015,5/14/2015,Barclays,In progress,Yes,
1376513,Credit card,,Closing/Cancelling account,,IN,47129,Phone,5/14/2015,5/15/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1375604,Credit card,,Transaction issue,,NY,10538,Web,5/14/2015,5/14/2015,Amex,Closed with explanation,Yes,Yes
1375247,Credit card,,Billing disputes,,OH,44131,Web,5/14/2015,5/14/2015,Bank of America,Closed with explanation,Yes,Yes
1376314,Credit card,,Delinquent account,,OH,45140,Web,5/14/2015,5/14/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1375808,Credit card,,Closing/Cancelling account,,NC,28467,Referral,5/14/2015,5/15/2015,Bank of America,Closed with non-monetary relief,Yes,
1376736,Credit card,,Payoff process,,MD,21701,Referral,5/14/2015,5/15/2015,Wells Fargo,Closed with explanation,Yes,Yes
1376727,Credit card,,Credit card protection / Debt protection,,MD,20716,Web,5/14/2015,5/14/2015,Bank of America,Closed with explanation,Yes,
1376788,Credit card,,Identity theft / Fraud / Embezzlement,,KY,40503,Referral,5/14/2015,5/19/2015,JPMorgan Chase,Closed with explanation,Yes,
1375406,Credit card,,Other,,NY,11225,Phone,5/14/2015,5/14/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1376035,Credit card,,Rewards,,AZ,85395,Referral,5/14/2015,5/15/2015,JPMorgan Chase,Closed with explanation,Yes,
1375860,Credit card,,Advertising and marketing,,CA,94128,Web,5/14/2015,5/14/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1377325,Credit card,,APR or interest rate,,TX,77063,Referral,5/14/2015,5/15/2015,Citibank,Closed with non-monetary relief,Yes,
1376740,Credit card,,Late fee,,CA,93277,Web,5/14/2015,5/14/2015,Amex,Closed with explanation,Yes,
1377396,Credit card,,Credit determination,,AL,36106,Web,5/14/2015,5/15/2015,Capital One,Closed with explanation,Yes,
1375580,Credit card,,Billing disputes,,SC,29455,Web,5/14/2015,5/14/2015,GE Capital Retail,Closed with monetary relief,Yes,
